,KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
46362,HF,997.9386333333333,78750.0,79680.0,0.37149387704363995,997.9175,997.9552,68437,82302,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46363,HF,997.9359,69750.0,70080.0,0.12445049571543795,997.9225,997.9586,68437,81677,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46364,LF,997.9278,24000.0,24000.0,0.7231407331935091,997.9265,997.9362,24609,31391,Nyctalus leisleri,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46365,HF,997.9731333333333,71250.0,71040.0,0.15367740847902853,997.9375,997.9782,68437,82443,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46366,HF,997.9457333333334,45000.0,44160.0,0.633051278562633,997.9435,997.9511,43515,48437,Pipistrellus pipistrellus,0.031,0.033,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46367,HF,997.9826333333333,71250.0,70080.0,0.31336101750263956,997.9445,997.9862,68437,82982,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46368,HF,998.0058666666666,51750.0,51840.0,0.25688039489043685,998.0015,998.0128,48671,55925,Pipistrellus pipistrellus,0.025,0.033,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46369,HF,998.0147666666667,72750.0,78720.0,-0.6194965459301252,998.0015,998.0319,68437,80546,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46370,LF,998.0093333333333,29250.0,25920.0,0.5527575577298142,998.0015,998.0105,26328,35537,Nyctalus leisleri,0.01,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46371,HF,998.0113333333334,54000.0,51840.0,3.1251126181405047,998.0075,998.017,49531,58005,Pipistrellus pipistrellus,0.019,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46372,LF,998.0320666666667,28500.0,31680.0,0.49982669058225676,998.0245,998.0326,28046,39152,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46373,HF,998.0795333333333,72000.0,72000.0,0.02357082490159666,998.0555,998.0938,68437,82505,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46374,LF,998.0705,30750.0,29760.0,1.2660422498419102,998.0675,998.0755,28906,40211,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46375,HF,998.1072333333333,72750.0,74880.0,0.6010794537568436,998.0775,998.1136,68437,81693,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46376,LF,998.0919666666666,27000.0,27839.999999999996,0.6704533216160941,998.0915,998.0997,26328,37056,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46377,LF,998.1247,27000.0,24960.0,0.13153274222629155,998.1205,998.1308,25468,32696,Nyctalus leisleri,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46378,HF,998.1579666666667,79500.0,71040.0,0.6206779176038828,998.1485,998.1862,68437,81227,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46379,LF,998.1943,30750.0,31680.0,0.3947955713083986,998.1915,998.1997,28906,39394,Eptesicus serotinus,0.007,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46380,LF,998.1999,32250.0,29760.0,0.0171868743408008,998.1995,998.2066,28046,41559,Eptesicus serotinus,0.006,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46381,HF,998.2340333333333,79500.0,74880.0,-0.2739670535652007,998.2015,998.2383,68437,82334,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46382,LF,998.2382,25500.0,24000.0,1.1229561947698221,998.2345,998.2453,24609,31348,Nyctalus leisleri,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46383,LF,998.2830666666666,36000.0,36480.0,0.7194063674755308,998.2795,998.2881,33203,42052,Barbastellus barbastellus,0.007,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46384,HF,998.3475666666667,81000.0,69120.0,-0.4052711464684389,998.3085,998.3481,68437,82165,Rhinolophus ferrumequinum,0.019,0.019,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46385,LF,998.3206333333334,37500.0,36480.0,1.1513225703676282,998.3195,998.3282,28906,39086,Eptesicus serotinus,0.009,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46386,HF,998.3596,69750.0,80640.0,-0.6433799323067699,998.3375,998.3789,68437,82844,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46387,LF,998.3813333333334,39750.0,29760.0,0.7601303587782962,998.3795,998.3875,28906,40613,Eptesicus serotinus,0.008,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46388,LF,998.3999333333334,26250.0,23040.0,0.03050060288178144,998.3965,998.4064,23750,30828,Nyctalus leisleri,0.008,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46389,LF,998.4221666666666,30750.0,31680.0,-0.02429986603736304,998.4195,998.429,28906,36434,Eptesicus serotinus,0.013,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46390,LF,998.4304,24000.0,23040.0,-0.3817294713944023,998.4235,998.4346,22890,27780,Nyctalus leisleri,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46391,HF,998.4655333333334,80250.0,69120.0,0.26920123225008813,998.4345,998.4763,68437,82986,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46392,LF,998.4859333333334,26250.0,24000.0,-0.7910925774146681,998.4785,998.4879,24609,32544,Eptesicus serotinus,0.006,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46393,LF,998.4910333333333,29250.0,25920.0,0.8562522514501061,998.4895,998.4978,26328,34771,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46394,LF,998.5513333333333,26250.0,26880.000000000004,0.636738476566881,998.5445,998.5545,26328,34127,Eptesicus serotinus,0.01,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46395,HF,998.6085333333333,74250.0,73920.0,-0.2345574419952433,998.5755,998.6153,68437,82295,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46396,HF,998.6071666666667,49500.0,52800.00000000001,0.45135285770746547,998.5925,998.611,50390,53699,Pipistrellus pipistrellus,0.012,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46397,LF,998.6143333333333,24000.0,24000.0,0.6383883893210343,998.6045,998.615,23750,30101,Nyctalus leisleri,0.009,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46398,HF,998.6835666666667,52500.0,51840.0,0.9725374367325474,998.6795,998.6876,52109,57270,Pipistrellus pygmaeus,0.026,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46399,HF,998.7066333333333,81750.0,72960.0,0.11543979817313357,998.7025,998.7432,68437,82855,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46400,LF,998.8555666666666,20250.0,20160.0,0.31056014218329736,998.8365,998.8576,17734,20504,Nyctalus noctula,0.014,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46401,HF,998.9157666666666,74250.0,74880.0,0.1163308974268626,998.8785,998.9164,68437,81724,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46402,HF,998.9158666666667,74250.0,80640.0,-0.3331081281929458,998.8885,998.9293,68437,82275,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46403,HF,998.9607666666667,72000.0,80640.0,-0.11015541163577293,998.9315,998.9669,68437,81841,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46404,HF,998.9839333333333,75750.0,70080.0,-0.07319263331502468,998.9785,999.0179,68437,81440,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46405,LF,999.005,25500.0,25920.0,0.003945719235324765,999.0045,999.015,25468,31303,Nyctalus leisleri,0.007,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46406,LF,999.0383666666667,24000.0,24000.0,1.7277794681219332,999.0345,999.0463,22890,26586,Nyctalus leisleri,0.012,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46407,LF,999.1253666666667,26250.0,24000.0,-0.42836892655228276,999.1235,999.1303,24609,33663,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46408,HF,999.1805,72750.0,72960.0,0.31983552741275967,999.1585,999.1965,68437,82193,Rhinolophus ferrumequinum,0.019,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46409,LF,999.1981333333333,24750.0,24960.0,0.5345515075281089,999.1965,999.2047,25468,33790,Eptesicus serotinus,0.007,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46410,HF,999.3599,81000.0,75840.0,0.5188762142912274,999.3455,999.3841,68437,82440,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46411,LF,999.3630333333333,23250.0,23040.0,1.5185806198295393,999.3595,999.3693,23750,31123,Nyctalus leisleri,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46412,HF,999.383,72750.0,80640.0,0.23192052715643896,999.3815,999.419,68437,82296,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46413,LF,999.4079333333333,25500.0,26880.000000000004,0.17370730964865183,999.4075,999.4169,26328,34183,Eptesicus serotinus,0.008,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46414,HF,999.4250333333333,79500.0,72000.0,-0.1926621618131915,999.4175,999.4548,68437,82307,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46415,HF,999.4947,76500.0,76800.0,-0.04625596456296065,999.4675,999.5038,68437,82071,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46416,HF,999.5283,72000.0,76800.0,0.12021548362882196,999.4915,999.5322,68437,82955,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46417,HF,999.5327333333333,72750.0,71040.0,-0.29827974419676617,999.5315,999.5681,68437,82003,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46418,HF,999.6443333333333,78750.0,72960.0,-0.003285469090463905,999.6275,999.666,68437,82238,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46419,LF,999.6459333333333,33000.0,30720.0,0.5107960175274059,999.6445,999.6529,28906,37869,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46420,HF,999.6910333333333,72750.0,72960.0,-0.052390277514915914,999.6525,999.6938,68437,83408,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46421,HF,999.7053666666667,72750.0,74880.0,0.23829957926538298,999.6915,999.7248,68437,81125,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46422,HF,999.7106666666666,75000.0,72960.0,-0.1563061994501167,999.7095,999.745,68437,82643,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46423,HF,999.7646333333333,71250.0,76800.0,-0.4272985036606147,999.7395,999.7767,68437,82531,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46424,LF,999.7556666666667,30750.0,26880.000000000004,0.4373194751438026,999.7545,999.762,26328,37025,Eptesicus serotinus,0.006,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46425,HF,999.7646666666667,71250.0,69120.0,0.28014142042913814,999.7625,999.797,68437,82271,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46426,LF,999.7981666666667,21750.0,24000.0,-0.8176984591157896,999.7895,999.8,22890,29455,Nyctalus leisleri,0.01,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46427,HF,999.8073,42000.0,41280.0,-0.8397199438819904,999.8045,999.8127,37500,42831,Barbastellus barbastellus,0.008,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46428,HF,999.8672666666666,73500.0,72960.0,0.28703456833593977,999.8395,999.8799,68437,82693,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46429,HF,999.8460666666666,48750.0,48960.0,-0.01894642062717115,999.8415,999.8491,48671,53760,Pipistrellus pipistrellus,0.023,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46430,LF,999.8602666666667,24000.0,23040.0,0.7276619084910508,999.8555,999.8664,23750,28429,Nyctalus leisleri,0.016,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46431,LF,999.8822666666666,25500.0,24000.0,0.7942305511092309,999.8815,999.8894,24609,33771,Plecotus austriacus,0.009,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46432,LF,999.9145,25500.0,24000.0,1.2010143430818663,999.9075,999.915,25468,37024,Eptesicus serotinus,0.007,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46433,HF,999.9192333333333,76500.0,69120.0,0.5414824652638667,999.9185,999.9521,68437,81995,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46434,LF,999.9478333333333,21750.0,22080.0,0.935578375614669,999.9365,999.949,22031,25755,Nyctalus leisleri,0.015,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46435,LF,999.9599666666667,19500.0,22080.0,0.6723223978984152,999.9445,999.9622,20312,23331,Nyctalus leisleri,0.015,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46436,LF,1000.007,21750.0,22080.0,-0.0807856869870738,1000.0015,1000.014,21171,26429,Nyctalus leisleri,0.012,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46437,HF,1000.0734333333334,75000.0,71040.0,0.07175024075599544,1000.0415,1000.0789,68437,80954,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46438,LF,1000.0700333333333,26250.0,23040.0,-1.016211310576666,1000.0635,1000.0738,24609,31830,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46439,HF,1000.0766666666667,43500.0,40320.0,1.3742645085388991,1000.0675,1000.0775,38359,44707,Pipistrellus nathusii,0.012,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46440,HF,1000.1103333333333,75000.0,76800.0,0.6295226635755197,1000.0705,1000.114,68437,83212,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
46441,HF,1000.1172,79500.0,72960.0,-0.12589632002870088,1000.1105,1000.1498,68437,83052,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
