KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
LF,452.85356,31250.0,32640.000000000004,1.059588564638858,1652.8485,1652.8608,27187.0,33256.0,Echolocation,Nyctalus leisleri,0.165,0.356,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:46.848500000,2025-05-02 03:57:46.848500000,2025-05-02 03:57:46.860800000,1652.8485,1652.8608
LF,452.889696,31250.0,31680.0,0.6721712707563278,1652.8835,1652.895,25468.0,33058.0,Echolocation,Eptesicus serotinus,0.205,0.417,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 03:57:46.883500000,2025-05-02 03:57:46.883500000,2025-05-02 03:57:46.895000000,1652.8835,1652.895
LF,452.983476,23437.5,27839.999999999996,5.401672927076317,1652.9745,1652.9849,27187.0,33003.0,Echolocation,Nyctalus leisleri,0.395,0.646,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:46.974500000,2025-05-02 03:57:46.974500000,2025-05-02 03:57:46.984900000,1652.9745,1652.9849
LF,453.103864,31250.0,29760.0,1.987886784784461,1653.1005,1653.1136000000001,26328.0,32538.0,Echolocation,Nyctalus leisleri,0.375,0.584,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:57:47.100500000,2025-05-02 03:57:47.100500000,2025-05-02 03:57:47.113600000,1653.1005,1653.1136000000001
LF,453.13188,31250.0,25920.0,2.1645063619206044,1653.1295,1653.1399999999999,25468.0,32483.0,Echolocation,Nyctalus leisleri,0.376,0.62,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:57:47.129500000,2025-05-02 03:57:47.129500000,2025-05-02 03:57:47.139999999,1653.1295,1653.1399999999999
LF,453.22646,31250.0,33600.0,0.4084568264675581,1653.2215,1653.2339,26328.0,32731.0,Echolocation,Nyctalus leisleri,0.213,0.366,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:57:47.221500000,2025-05-02 03:57:47.221500000,2025-05-02 03:57:47.233900000,1653.2215,1653.2339
LF,453.273488,31250.0,31680.0,2.4494598997614143,1653.2675,1653.2782,24609.0,30898.0,Echolocation,Nyctalus leisleri,0.245,0.507,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:47.267500000,2025-05-02 03:57:47.267500000,2025-05-02 03:57:47.278200000,1653.2675,1653.2782
LF,453.363196,31250.0,27839.999999999996,6.9450914270158375,1653.3564999999999,1653.3675,27187.0,33806.0,Echolocation,Nyctalus leisleri,0.308,0.661,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:47.356499999,2025-05-02 03:57:47.356499999,2025-05-02 03:57:47.367500000,1653.3564999999999,1653.3675
LF,453.4064,23437.5,25920.0,4.601834397507477,1653.3995,1653.4094,24609.0,31637.0,Echolocation,Nyctalus leisleri,0.308,0.631,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:47.399500000,2025-05-02 03:57:47.399500000,2025-05-02 03:57:47.409400000,1653.3995,1653.4094
LF,453.491048,31250.0,30720.0,4.2922342255319625,1653.4904999999999,1653.5016,27187.0,33327.0,Echolocation,Nyctalus leisleri,0.336,0.617,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:47.490500000,2025-05-02 03:57:47.490500000,2025-05-02 03:57:47.501600000,1653.4904999999999,1653.5016
LF,453.616904,31250.0,30720.0,1.18655382893524,1653.6154999999999,1653.6272,27187.0,34963.0,Echolocation,Nyctalus leisleri,0.283,0.467,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel1_1200to1800.WAV,LF,2025-05-02 03:57:47.615500000,2025-05-02 03:57:47.615500000,2025-05-02 03:57:47.627200000,1653.6154999999999,1653.6272
LF,453.670828,31250.0,30720.0,2.013238513610451,1653.6605,1653.6719,24609.0,31786.0,Echolocation,Nyctalus leisleri,0.24,0.512,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:57:47.660500000,2025-05-02 03:57:47.660500000,2025-05-02 03:57:47.671900000,1653.6605,1653.6719
LF,453.75252,31250.0,34560.0,2.8963826456165993,1653.7515,1653.7628,27187.0,35383.0,Echolocation,Nyctalus leisleri,0.303,0.65,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:47.751500000,2025-05-02 03:57:47.751500000,2025-05-02 03:57:47.762800000,1653.7515,1653.7628
LF,453.903276,23437.5,27839.999999999996,8.338397484467226,1653.8944999999999,1653.9051,26328.0,32875.0,Echolocation,Nyctalus leisleri,0.292,0.644,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:47.894500000,2025-05-02 03:57:47.894500000,2025-05-02 03:57:47.905100000,1653.8944999999999,1653.9051
LF,453.928332,23437.5,26880.000000000004,-0.3337989989573852,1653.9205,1653.9335,25468.0,29506.0,Echolocation,Nyctalus leisleri,0.402,0.569,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:47.920500000,2025-05-02 03:57:47.920500000,2025-05-02 03:57:47.933500000,1653.9205,1653.9335
LF,454.14538,31250.0,27839.999999999996,5.202111667408243,1654.1425,1654.1553,26328.0,31963.0,Echolocation,Nyctalus leisleri,0.414,0.644,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:57:48.142500000,2025-05-02 03:57:48.142500000,2025-05-02 03:57:48.155300000,1654.1425,1654.1553
LF,454.391992,31250.0,27839.999999999996,11.134138369917558,1654.3895,1654.4028,25468.0,35502.0,Echolocation,Eptesicus serotinus,0.39,0.642,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:48.389500000,2025-05-02 03:57:48.389500000,2025-05-02 03:57:48.402800000,1654.3895,1654.4028
LF,454.429408,31250.0,26880.000000000004,2.302455266013627,1654.4275,1654.4406,26328.0,31089.0,Echolocation,Nyctalus leisleri,0.462,0.59,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:48.427500000,2025-05-02 03:57:48.427500000,2025-05-02 03:57:48.440600000,1654.4275,1654.4406
LF,454.486268,23437.5,25920.0,1.1462973655577788,1654.4795,1654.4911,24609.0,30302.0,Echolocation,Nyctalus leisleri,0.204,0.374,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:48.479500000,2025-05-02 03:57:48.479500000,2025-05-02 03:57:48.491100000,1654.4795,1654.4911
LF,454.534952,31250.0,27839.999999999996,3.177915450578676,1654.5275,1654.5392,27187.0,33848.0,Echolocation,Nyctalus leisleri,0.334,0.629,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:48.527500000,2025-05-02 03:57:48.527500000,2025-05-02 03:57:48.539200000,1654.5275,1654.5392
LF,454.5623,31250.0,26880.000000000004,5.202281721897897,1654.5585,1654.5715,26328.0,31675.0,Echolocation,Nyctalus leisleri,0.362,0.628,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:48.558500000,2025-05-02 03:57:48.558500000,2025-05-02 03:57:48.571500000,1654.5585,1654.5715
LF,454.672744,31250.0,28800.0,12.483916597399748,1654.6705,1654.6836,26328.0,37380.0,Echolocation,Eptesicus serotinus,0.442,0.661,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:48.670500000,2025-05-02 03:57:48.670500000,2025-05-02 03:57:48.683600000,1654.6705,1654.6836
LF,454.77248,31250.0,27839.999999999996,3.8893721360697464,1654.7694999999999,1654.785,26328.0,30650.0,Echolocation,Nyctalus leisleri,0.533,0.601,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 03:57:48.769500000,2025-05-02 03:57:48.769500000,2025-05-02 03:57:48.785000000,1654.7694999999999,1654.785
LF,454.836556,31250.0,27839.999999999996,15.844140925509736,1654.8274999999999,1654.8395,26328.0,35363.0,Echolocation,Eptesicus serotinus,0.353,0.671,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:48.827499999,2025-05-02 03:57:48.827499999,2025-05-02 03:57:48.839500000,1654.8274999999999,1654.8395
LF,454.887948,31250.0,27839.999999999996,5.191912114435261,1654.8845000000001,1654.8955,26328.0,32180.0,Echolocation,Nyctalus leisleri,0.567,0.705,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:48.884500000,2025-05-02 03:57:48.884500000,2025-05-02 03:57:48.895500000,1654.8845000000001,1654.8955
LF,454.97194,31250.0,27839.999999999996,12.3336045613242,1654.9715,1654.9845,26328.0,35327.0,Echolocation,Eptesicus serotinus,0.318,0.639,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:48.971500000,2025-05-02 03:57:48.971500000,2025-05-02 03:57:48.984500000,1654.9715,1654.9845
LF,455.006992,31250.0,28800.0,3.42594466198894,1655.0055,1655.017,26328.0,33000.0,Echolocation,Nyctalus leisleri,0.53,0.645,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 03:57:49.005500000,2025-05-02 03:57:49.005500000,2025-05-02 03:57:49.017000000,1655.0055,1655.017
LF,455.12696,23437.5,27839.999999999996,19.21195160875288,1655.1165,1655.129,24609.0,34365.0,Echolocation,Eptesicus serotinus,0.377,0.628,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:49.116500000,2025-05-02 03:57:49.116500000,2025-05-02 03:57:49.129000000,1655.1165,1655.129
LF,455.224648,31250.0,27839.999999999996,7.255306770849106,1655.2175,1655.2304,26328.0,31330.0,Echolocation,Nyctalus leisleri,0.393,0.619,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:49.217500000,2025-05-02 03:57:49.217500000,2025-05-02 03:57:49.230400000,1655.2175,1655.2304
LF,455.269896,23437.5,27839.999999999996,12.325086230424889,1655.2615,1655.2736,26328.0,32792.0,Echolocation,Nyctalus leisleri,0.393,0.678,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:49.261500000,2025-05-02 03:57:49.261500000,2025-05-02 03:57:49.273600000,1655.2615,1655.2736
LF,455.324264,31250.0,33600.0,0.7149282170853323,1655.3215,1655.3324,26328.0,32566.0,Echolocation,Nyctalus leisleri,0.405,0.581,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:57:49.321500000,2025-05-02 03:57:49.321500000,2025-05-02 03:57:49.332400000,1655.3215,1655.3324
LF,455.3921,31250.0,27839.999999999996,7.375587772176768,1655.3865,1655.3977,26328.0,36113.0,Echolocation,Nyctalus leisleri,0.415,0.699,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:49.386500000,2025-05-02 03:57:49.386500000,2025-05-02 03:57:49.397700000,1655.3865,1655.3977
LF,455.533584,31250.0,27839.999999999996,5.910545139763189,1655.5295,1655.5402,26328.0,32016.0,Echolocation,Nyctalus leisleri,0.533,0.7,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:49.529500000,2025-05-02 03:57:49.529500000,2025-05-02 03:57:49.540200000,1655.5295,1655.5402
LF,455.652248,31250.0,26880.000000000004,6.441324140114163,1655.6405,1655.6544,25468.0,32610.0,Echolocation,Eptesicus serotinus,0.257,0.61,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:49.640500000,2025-05-02 03:57:49.640500000,2025-05-02 03:57:49.654400000,1655.6405,1655.6544
LF,455.799736,23437.5,26880.000000000004,11.081631964851306,1655.7885,1655.8028,25468.0,32963.0,Echolocation,Nyctalus leisleri,0.288,0.618,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:49.788500000,2025-05-02 03:57:49.788500000,2025-05-02 03:57:49.802800000,1655.7885,1655.8028
LF,455.954072,23437.5,26880.000000000004,15.500352289464692,1655.9425,1655.9568,24609.0,32450.0,Echolocation,Eptesicus serotinus,0.317,0.618,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:49.942500000,2025-05-02 03:57:49.942500000,2025-05-02 03:57:49.956800000,1655.9425,1655.9568
LF,456.090564,23437.5,27839.999999999996,16.52043762173846,1656.0805,1656.0925,25468.0,32989.0,Echolocation,Eptesicus serotinus,0.313,0.606,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:50.080500000,2025-05-02 03:57:50.080500000,2025-05-02 03:57:50.092500000,1656.0805,1656.0925
LF,456.212068,31250.0,30720.0,8.589322465678778,1656.2005,1656.2129,26328.0,33229.0,Echolocation,Nyctalus leisleri,0.328,0.516,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:57:50.200500000,2025-05-02 03:57:50.200500000,2025-05-02 03:57:50.212900000,1656.2005,1656.2129
LF,456.325948,31250.0,28800.0,8.934561815790419,1656.3225,1656.3335,26328.0,36749.0,Echolocation,Nyctalus leisleri,0.46,0.665,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 03:57:50.322500000,2025-05-02 03:57:50.322500000,2025-05-02 03:57:50.333500000,1656.3225,1656.3335
LF,456.445044,31250.0,32640.000000000004,11.552960220224238,1656.4434999999999,1656.4545,27187.0,36186.0,Echolocation,Eptesicus serotinus,0.312,0.632,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:50.443499999,2025-05-02 03:57:50.443499999,2025-05-02 03:57:50.454500000,1656.4434999999999,1656.4545
LF,456.52442,31250.0,30720.0,10.735900538410414,1656.5235,1656.5321,27187.0,42161.0,Echolocation,Nyctalus leisleri,0.622,0.734,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:57:50.523500000,2025-05-02 03:57:50.523500000,2025-05-02 03:57:50.532100000,1656.5235,1656.5321
LF,456.560976,31250.0,27839.999999999996,3.398328693133956,1656.5585,1656.5698,26328.0,31630.0,Echolocation,Nyctalus leisleri,0.513,0.647,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:50.558500000,2025-05-02 03:57:50.558500000,2025-05-02 03:57:50.569800000,1656.5585,1656.5698
LF,456.615228,31250.0,30720.0,6.915460128594296,1656.6125,1656.6203,27187.0,36238.0,Echolocation,Nyctalus leisleri,0.524,0.69,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:57:50.612500000,2025-05-02 03:57:50.612500000,2025-05-02 03:57:50.620300000,1656.6125,1656.6203
LF,456.704736,23437.5,27839.999999999996,7.351974323771215,1656.6965,1656.7082,26328.0,31889.0,Echolocation,Nyctalus leisleri,0.505,0.687,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:50.696500000,2025-05-02 03:57:50.696500000,2025-05-02 03:57:50.708200000,1656.6965,1656.7082
LF,456.739364,31250.0,27839.999999999996,15.755079054257186,1656.7325,1656.7449,25468.0,33650.0,Echolocation,Eptesicus serotinus,0.374,0.646,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:50.732500000,2025-05-02 03:57:50.732500000,2025-05-02 03:57:50.744900000,1656.7325,1656.7449
LF,456.949836,23437.5,26880.000000000004,17.236725813369546,1656.9405,1656.9539,25468.0,29640.0,Echolocation,Nyctalus leisleri,0.606,0.717,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:57:50.940500000,2025-05-02 03:57:50.940500000,2025-05-02 03:57:50.953900000,1656.9405,1656.9539
LF,457.000368,23437.5,26880.000000000004,17.823477262813604,1656.9895000000001,1657.0026,24609.0,33277.0,Echolocation,Eptesicus serotinus,0.36,0.641,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:50.989500000,2025-05-02 03:57:50.989500000,2025-05-02 03:57:51.002600000,1656.9895000000001,1657.0026
LF,457.0722,31250.0,27839.999999999996,12.840070495143369,1657.0665,1657.0804,26328.0,33402.0,Echolocation,Nyctalus leisleri,0.333,0.682,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 03:57:51.066500000,2025-05-02 03:57:51.066500000,2025-05-02 03:57:51.080400000,1657.0665,1657.0804
LF,457.13804,23437.5,26880.000000000004,7.87996790654378,1657.1285,1657.1408000000001,24609.0,31957.0,Echolocation,Nyctalus leisleri,0.335,0.664,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:51.128500000,2025-05-02 03:57:51.128500000,2025-05-02 03:57:51.140800000,1657.1285,1657.1408000000001
LF,457.182252,31250.0,27839.999999999996,10.767889384720991,1657.1755,1657.1907,26328.0,30687.0,Echolocation,Nyctalus leisleri,0.308,0.647,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:57:51.175500000,2025-05-02 03:57:51.175500000,2025-05-02 03:57:51.190700000,1657.1755,1657.1907
LF,457.2624,23437.5,26880.000000000004,5.939890696726757,1657.2555,1657.2682,25468.0,31532.0,Echolocation,Nyctalus leisleri,0.331,0.611,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:57:51.255500000,2025-05-02 03:57:51.255500000,2025-05-02 03:57:51.268200000,1657.2555,1657.2682
LF,457.293492,31250.0,26880.000000000004,9.099401886081576,1657.2894999999999,1657.3013,25468.0,34706.0,Echolocation,Nyctalus leisleri,0.35,0.663,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:51.289499999,2025-05-02 03:57:51.289499999,2025-05-02 03:57:51.301300000,1657.2894999999999,1657.3013
LF,457.382216,31250.0,27839.999999999996,3.743017517916986,1657.3795,1657.3899999999999,26328.0,35276.0,Echolocation,Nyctalus leisleri,0.497,0.689,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:57:51.379500000,2025-05-02 03:57:51.379500000,2025-05-02 03:57:51.389999999,1657.3795,1657.3899999999999
LF,457.409324,31250.0,26880.000000000004,5.9702213218520805,1657.4035,1657.4175,24609.0,34083.0,Echolocation,Eptesicus serotinus,0.344,0.598,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:57:51.403500000,2025-05-02 03:57:51.403500000,2025-05-02 03:57:51.417500000,1657.4035,1657.4175
LF,457.446212,31250.0,30720.0,2.820695336855383,1657.4434999999999,1657.4521,26328.0,35396.0,Echolocation,Nyctalus leisleri,0.311,0.614,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:57:51.443499999,2025-05-02 03:57:51.443499999,2025-05-02 03:57:51.452100000,1657.4434999999999,1657.4521
