,datetime_UTC,site_name,recover_folder,audiomoth_num,sd_card_num,file_path,file_metadata,file_status,audiomoth_temperature,audiomoth_battery,sample_rate,audiomoth_artist_ID,file_duration,Deployment notes
57,2025-01-14 03:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_032000.WAV,Recorded at 03:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 4.0V and temperature was 3.4C.,Usable for detection, 3.4C,4.0V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
58,2025-01-14 03:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_033000.WAV,Recorded at 03:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 4.0V and temperature was 3.7C.,Usable for detection, 3.7C,4.0V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
59,2025-01-14 03:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_034000.WAV,Recorded at 03:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 4.0V and temperature was 3.4C.,Usable for detection, 3.4C,4.0V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
60,2025-01-14 03:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_035000.WAV,Recorded at 03:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 4.0V and temperature was 2.9C.,Usable for detection, 2.9C,4.0V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
61,2025-01-14 04:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_040000.WAV,Recorded at 04:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
62,2025-01-14 04:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_041000.WAV,Recorded at 04:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
63,2025-01-14 04:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_042000.WAV,Recorded at 04:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.6C.,Usable for detection, 2.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
64,2025-01-14 04:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_043000.WAV,Recorded at 04:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.5C.,Usable for detection, 2.5C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
65,2025-01-14 04:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_044000.WAV,Recorded at 04:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.6C.,Usable for detection, 2.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
66,2025-01-14 04:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_045000.WAV,Recorded at 04:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
67,2025-01-14 05:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_050000.WAV,Recorded at 05:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.1C.,Usable for detection, 2.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
68,2025-01-14 05:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_051000.WAV,Recorded at 05:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.5C.,Usable for detection, 2.5C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
69,2025-01-14 05:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_052000.WAV,Recorded at 05:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.0C.,Usable for detection, 2.0C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
70,2025-01-14 05:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_053000.WAV,Recorded at 05:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.6C.,Usable for detection, 2.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
71,2025-01-14 05:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_054000.WAV,Recorded at 05:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
72,2025-01-14 05:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_055000.WAV,Recorded at 05:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
73,2025-01-14 06:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_060000.WAV,Recorded at 06:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.5C.,Usable for detection, 2.5C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
74,2025-01-14 06:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_061000.WAV,Recorded at 06:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
75,2025-01-14 06:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_062000.WAV,Recorded at 06:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.5C.,Usable for detection, 2.5C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
76,2025-01-14 06:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_063000.WAV,Recorded at 06:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
77,2025-01-14 06:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_064000.WAV,Recorded at 06:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
78,2025-01-14 06:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_065000.WAV,Recorded at 06:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
79,2025-01-14 07:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_070000.WAV,Recorded at 07:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
80,2025-01-14 07:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_071000.WAV,Recorded at 07:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
81,2025-01-14 07:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_072000.WAV,Recorded at 07:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
82,2025-01-14 07:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_073000.WAV,Recorded at 07:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
83,2025-01-14 07:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_074000.WAV,Recorded at 07:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
84,2025-01-14 07:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_075000.WAV,Recorded at 07:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
85,2025-01-14 08:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_080000.WAV,Recorded at 08:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
86,2025-01-14 08:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_081000.WAV,Recorded at 08:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.6C.,Usable for detection, 3.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
87,2025-01-14 08:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_082000.WAV,Recorded at 08:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
88,2025-01-14 08:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_083000.WAV,Recorded at 08:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.6C.,Usable for detection, 2.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
89,2025-01-14 08:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_084000.WAV,Recorded at 08:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
90,2025-01-14 08:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_085000.WAV,Recorded at 08:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
91,2025-01-14 09:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_090000.WAV,Recorded at 09:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
92,2025-01-14 09:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_091000.WAV,Recorded at 09:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
93,2025-01-14 09:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_092000.WAV,Recorded at 09:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.7C.,Usable for detection, 3.7C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
94,2025-01-14 09:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_093000.WAV,Recorded at 09:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.6C.,Usable for detection, 3.6C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
95,2025-01-14 09:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_094000.WAV,Recorded at 09:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.4C.,Usable for detection, 3.4C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
96,2025-01-14 09:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_095000.WAV,Recorded at 09:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
97,2025-01-14 10:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_100000.WAV,Recorded at 10:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
98,2025-01-14 10:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_101000.WAV,Recorded at 10:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.3C.,Usable for detection, 3.3C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
99,2025-01-14 10:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_102000.WAV,Recorded at 10:20:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.4C.,Usable for detection, 3.4C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
100,2025-01-14 10:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_103000.WAV,Recorded at 10:30:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.5C.,Usable for detection, 2.5C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
101,2025-01-14 10:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_104000.WAV,Recorded at 10:40:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.8C.,Usable for detection, 2.8C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
102,2025-01-14 10:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_105000.WAV,Recorded at 10:50:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
103,2025-01-14 11:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_110000.WAV,Recorded at 11:00:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
104,2025-01-14 11:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250114_111000.WAV,Recorded at 11:10:00 14/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.9V and temperature was 2.9C.,Usable for detection, 2.9C,3.9V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
