Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	43200.0	19.31251201917048	1706.5355	1706.5416	30625	64118	Myotis bechsteinii	0.022	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	641	Waveform 1	1
HF	52800.0	10.652457367336972	1707.0605	1707.0674	52968	58822	Pipistrellus pygmaeus	0.047	0.055	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	642	Waveform 1	1
HF	47040.0	14.973723675747063	1707.2795	1707.2861	30625	52265	Myotis bechsteinii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	643	Waveform 1	1
HF	44160.0	15.586032862230416	1707.3575	1707.364	32343	51434	Myotis brandtii	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	644	Waveform 1	1
HF	48960.0	10.94308880621096	1707.3605	1707.3669	49531	59364	Pipistrellus pipistrellus	0.014	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	645	Waveform 1	1
HF	48960.0	14.97651313331288	1707.4325	1707.4392	50390	57622	Pipistrellus pipistrellus	0.029	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	646	Waveform 1	1
HF	44160.0	21.11752261733304	1707.4345	1707.4401	31484	68150	Myotis bechsteinii	0.026	0.057	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	647	Waveform 1	1
HF	48000.0	12.383337605064485	1707.5115	1707.5177	49531	53924	Pipistrellus pipistrellus	0.03	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	648	Waveform 1	1
LF	20160.0	13.74507177363954	1707.5175	1707.5274	19453	23619	Nyctalus leisleri	0.026	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	649	Waveform 1	1
HF	55680.0	10.572371187431193	1708.4285	1708.4372	54687	59764	Pipistrellus pygmaeus	0.042	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	650	Waveform 1	1
HF	47040.0	11.478698918819235	1709.4945	1709.5018	48671	52903	Pipistrellus pipistrellus	0.019	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	651	Waveform 1	1
LF	17280.0	11.3819135978611	1711.3965	1711.4069	16875	22464	Plecotus austriacus	0.012	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	652	Waveform 1	1
LF	20160.0	13.467071548499645	1716.8005	1716.811	18593	23954	Plecotus austriacus	0.026	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	653	Waveform 1	1
LF	22080.0	15.02201075001846	1720.0505	1720.0656	22031	25082	Nyctalus leisleri	0.024	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	654	Waveform 1	1
LF	20160.0	12.25952617843111	1723.6875	1723.6962	14296	22587	Nyctalus noctula	0.025	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	655	Waveform 1	1
LF	17280.0	10.67135846855138	1724.8205	1724.8274	14296	26310	Plecotus auritus	0.023	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	656	Waveform 1	1
LF	20160.0	20.39782823268624	1725.5115	1725.518	16875	32093	Plecotus austriacus	0.059	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	657	Waveform 1	1
LF	22080.0	11.491631725826156	1727.6485	1727.6579	19453	25847	Plecotus austriacus	0.033	0.085	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	658	Waveform 1	1
HF	15360.0	11.44618995436771	1728.0705	1728.0769	11718	65145	Myotis bechsteinii	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	659	Waveform 1	1
LF	22080.0	17.278888565013194	1732.3005	1732.3069	17734	32688	Plecotus austriacus	0.061	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	660	Waveform 1	1
LF	21120.0	13.205361578772328	1732.3125	1732.3224	15156	20190	Nyctalus noctula	0.012	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	661	Waveform 1	1
HF	42240.0	15.511548751680008	1732.5685	1732.5751	29765	45997	Myotis daubentonii	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	662	Waveform 1	1
LF	20160.0	10.588742647971069	1736.2485	1736.2558	15156	25323	Plecotus auritus	0.058	0.077	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	663	Waveform 1	1
LF	22080.0	15.05681248140414	1736.4435	1736.4505	17734	30853	Plecotus austriacus	0.031	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	664	Waveform 1	1
HF	48960.0	12.81085855337151	1745.7395	1745.7448	34062	69369	Myotis bechsteinii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	665	Waveform 1	1
HF	55680.0	12.145446162333034	1745.9375	1745.9433	54687	61634	Pipistrellus pygmaeus	0.062	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	666	Waveform 1	1
HF	55680.0	10.045728454537372	1746.1685	1746.1774	55546	63142	Pipistrellus pygmaeus	0.025	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	667	Waveform 1	1
HF	48960.0	13.491381113102149	1746.3955	1746.4011	34062	69308	Myotis bechsteinii	0.009	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	668	Waveform 1	1
HF	48000.0	12.496494823432274	1746.9035	1746.909	34062	63403	Myotis mystacinus	0.008	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	669	Waveform 1	1
HF	49920.0	13.26199743185972	1755.2695	1755.2756	39218	58612	Myotis bechsteinii	0.006	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	670	Waveform 1	1
HF	53760.0	14.7972691570123	1755.5135	1755.5186	34921	70268	Myotis bechsteinii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	671	Waveform 1	1
HF	52800.0	13.25919269342169	1755.5145	1755.52	28906	58955	Myotis daubentonii	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	672	Waveform 1	1
HF	52800.0	22.13379261504993	1755.7335	1755.7392	33203	72380	Myotis mystacinus	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	673	Waveform 1	1
HF	59520.0	15.39660773512196	1756.0215	1756.028	58984	67286	Pipistrellus pygmaeus	0.04	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	674	Waveform 1	1
HF	48960.0	22.17469117114879	1756.0255	1756.0306	33203	90748	Myotis bechsteinii	0.019	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	675	Waveform 1	1
HF	65280.0	11.344636253321156	1756.1285	1756.1526	65000	73370	Rhinolophus ferrumequinum	0.035	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	676	Waveform 1	1
HF	48000.0	20.874065494809024	1756.1325	1756.1375	34062	84413	Myotis nattereri	0.018	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	677	Waveform 1	1
HF	48000.0	24.54096937438464	1756.2395	1756.2448	32343	78987	Myotis bechsteinii	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	678	Waveform 1	1
HF	48960.0	26.023338107001397	1756.4415	1756.4464	29765	72482	Myotis nattereri	0.025	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	679	Waveform 1	1
HF	54720.0	19.81597418916317	1756.6745	1756.6797	34062	75290	Myotis bechsteinii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	680	Waveform 1	1
HF	48000.0	13.885598491118692	1765.0075	1765.0127	33203	74443	Myotis bechsteinii	0.011	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	681	Waveform 1	1
HF	48000.0	16.946734887246848	1765.6585	1765.6641	32343	76352	Myotis brandtii	0.009	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	682	Waveform 1	1
HF	48960.0	13.513252529960456	1766.5885	1766.5944	34921	66522	Myotis mystacinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	683	Waveform 1	1
HF	48960.0	11.80730857777144	1767.0095	1767.0154	34062	66767	Myotis mystacinus	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	684	Waveform 1	1
LF	21120.0	14.191739473859675	1767.2205	1767.2297	18593	29700	Plecotus austriacus	0.022	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	685	Waveform 1	1
LF	19200.0	11.26243287438902	1770.6955	1770.7047	17734	23735	Plecotus austriacus	0.043	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	686	Waveform 1	1
HF	48960.0	13.411927032334663	1771.0675	1771.0733	28906	56256	Myotis nattereri	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	687	Waveform 1	1
LF	19200.0	11.854356364826607	1771.1625	1771.1742	17734	23427	Nyctalus noctula	0.026	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	688	Waveform 1	1
LF	22080.0	14.613361948720918	1775.7815	1775.7931	22031	26080	Nyctalus leisleri	0.012	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	689	Waveform 1	1
LF	20160.0	10.900018305970994	1776.0415	1776.0481	13437	30015	Plecotus auritus	0.018	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	690	Waveform 1	1
LF	20160.0	10.529641484541902	1776.0795	1776.088	18593	24793	Plecotus austriacus	0.022	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	691	Waveform 1	1
LF	21120.0	12.40842978189776	1778.5605	1778.5732	18593	23989	Nyctalus noctula	0.031	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	692	Waveform 1	1
LF	20160.0	12.486742473638714	1779.3475	1779.3569	16015	22310	Plecotus austriacus	0.017	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	693	Waveform 1	1
LF	12480.0	11.896093058635074	1794.9185	1794.9275	12578	19181	Nyctalus leisleri	0.018	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	694	Waveform 1	1
