,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
272,LF,2.873704,100585.9375,95040.0,0.5342880350975183,2.8615,2.8904,93359,111425,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
274,LF,2.892268,96679.6875,95040.0,0.4093084414221481,2.8745,2.9059,93359,111731,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
275,LF,2.9207360000000007,100585.9375,95040.0,-0.3239950696539462,2.8955,2.9266,93359,110967,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
280,LF,2.9625320000000004,97656.25,95040.0,-0.5751106588087167,2.9375,2.9697,93359,111052,Rhinolophus hipposideros,0.051,0.051,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
283,LF,2.9949440000000003,96679.6875,95040.0,-0.533320937985021,2.9695,2.9986,93359,111254,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
290,LF,3.03466,26367.1875,26880.000000000004,1.0559204130381046,3.0345,3.0405,24609,37330,Plecotus austriacus,0.024,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
293,HF,3.076928,42968.75,42240.0,1.654926031566912,3.0745,3.0854,39218,43105,Pipistrellus nathusii,0.046,0.069,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
296,LF,3.1058160000000004,102539.0625,94080.0,1.2435995267249131,3.0795,3.114,93359,111701,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
299,LF,3.1398520000000003,104492.1875,95040.0,-0.5802646614447944,3.1185,3.1499,93359,111862,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
301,LF,3.1715520000000006,110351.5625,95040.0,0.974580470844415,3.1505,3.1822,93359,111133,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
309,LF,3.20564,103515.625,94080.0,-0.8516893811991899,3.2055,3.2384,93359,111708,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
310,HF,3.227472000000001,72265.625,69120.0,-1.170684828496448,3.2145,3.2498,68437,81263,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
311,LF,3.2534440000000004,109375.0,94080.0,0.0881001871146631,3.2265,3.2541,93359,111474,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
315,LF,3.2915,105468.75,95040.0,-0.8812063116931595,3.2595,3.2919,93359,111726,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
317,HF,3.303704,76171.875,70080.0,0.924421662020762,3.3015,3.3404,68437,82599,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
323,LF,3.346852,25390.625,24960.0,-0.0120890870952186,3.3455,3.3521,24609,41083,Plecotus austriacus,0.011,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
324,LF,3.3846880000000006,98632.8125,95040.0,0.0382205691093211,3.3685,3.397,93359,111655,Rhinolophus hipposideros,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
326,LF,3.4109360000000004,101562.5,94080.0,0.5831185353764496,3.3855,3.4164,93359,111373,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
328,HF,3.4246320000000003,75195.3125,76800.0,-0.2484867133098111,3.4055,3.4436,68437,82228,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
332,LF,3.4434880000000003,100585.9375,95040.0,-0.3781627601634524,3.4285,3.4582,93359,110804,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
333,LF,3.475512,94726.5625,95040.0,1.0217343297850918,3.4455,3.4772,93359,110394,Rhinolophus hipposideros,0.062,0.062,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
336,LF,3.4983480000000005,109375.0,94080.0,0.7315906717602454,3.4765,3.5083,93359,111480,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
338,LF,3.540036,105468.75,95040.0,-0.3191054643019024,3.5375,3.5689,93359,111057,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
342,LF,3.5757360000000005,28320.3125,28800.0,0.0917976012310085,3.5705,3.5768,28046,36991,Plecotus auritus,0.007,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
343,LF,3.5991440000000003,111328.125,95040.0,-0.611829280410887,3.5745,3.6044,93359,111529,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
348,LF,3.629668000000001,100585.9375,95040.0,0.1813217209361642,3.6135,3.6465,93359,111292,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
352,LF,3.6551520000000006,24414.0625,24000.0,1.97973992851742,3.6535,3.6598,23750,35265,Plecotus austriacus,0.019,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
353,LF,3.67874,97656.25,94080.0,-0.7103949294972451,3.6765,3.7073,93359,111507,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
356,HF,3.717732,54687.5,54719.99999999999,3.8326919725023822,3.7145,3.7237,52109,58999,Pipistrellus pygmaeus,0.034,0.061,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
357,HF,3.736424,42968.75,42240.0,0.4619773958782162,3.7345,3.7468,40937,44651,Pipistrellus nathusii,0.045,0.061,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
363,LF,3.760924,98632.8125,95040.0,-0.6080108802477727,3.7565,3.7887,93359,111416,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
366,LF,3.798716,108398.4375,95040.0,0.0324210843928375,3.7915,3.8227,93359,111032,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
367,LF,3.824452000000001,107421.875,95040.0,-0.065002665917806,3.8025,3.8333,93359,111269,Rhinolophus hipposideros,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
371,LF,3.860828,29296.875,29760.0,0.5389000955951744,3.8565,3.8655,28906,35057,Eptesicus serotinus,0.018,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
374,LF,3.900816,106445.3125,95040.0,1.4965873403260763,3.8935,3.9246,93359,111462,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
380,LF,3.923448000000001,24414.0625,24960.0,1.5265808759852608,3.9205,3.9264,25468,41616,Plecotus austriacus,0.015,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
382,LF,3.95916,99609.375,94080.0,-0.467263883027092,3.9375,3.9668,93359,111379,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
385,LF,3.98426,24414.0625,26880.000000000004,1.032925439517384,3.9835,3.9889,25468,42085,Plecotus austriacus,0.027,0.066,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
387,LF,4.012876,24414.0625,23040.0,0.2919835942796531,4.0015,4.0151,23750,29227,Nyctalus leisleri,0.034,0.07,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
394,LF,4.041336,29296.875,26880.000000000004,0.9175221531516214,4.0365,4.0432,26328,41539,Plecotus austriacus,0.006,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
395,LF,4.061255999999999,96679.6875,95040.0,-0.15874714501944,4.0405,4.0716,93359,111623,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
400,HF,4.09234,40039.0625,41280.0,-0.3603316928572467,4.0895,4.0973,36640,42296,Barbastellus barbastellus,0.019,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
401,LF,4.12006,107421.875,94080.0,-0.7306823864367815,4.1015,4.1339,93359,111303,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
402,LF,4.144932000000001,104492.1875,95040.0,1.0689471133620705,4.1195,4.1513,93359,111356,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
404,LF,4.164976,111328.125,95040.0,1.1258593601382163,4.1455,4.1734,93359,111301,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
410,LF,4.204711999999999,101562.5,95040.0,-0.5479025601042445,4.1945,4.2236,93359,111648,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
411,LF,4.23052,103515.625,94080.0,0.6588534841836993,4.2045,4.2384,93359,112052,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
417,LF,4.277616000000001,99609.375,95040.0,0.1530697498863771,4.2765,4.3138,93359,112316,Rhinolophus hipposideros,0.054,0.054,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
420,LF,4.300524,100585.9375,95040.0,0.7216655188212606,4.2975,4.3311,93359,111878,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
423,LF,4.315496,21484.375,22080.0,0.2804896954936575,4.3125,4.33,20312,22823,Nyctalus leisleri,0.023,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
425,LF,4.340064,100585.9375,95040.0,-0.3757239086280878,4.3205,4.351,93359,111704,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
432,LF,4.398512,96679.6875,95040.0,0.2570285785067406,4.3905,4.4218,93359,111384,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
433,LF,4.434752,99609.375,95040.0,-0.6706586674536263,4.4125,4.443,93359,111149,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
435,LF,4.453872,111328.125,94080.0,-0.1193853573478685,4.4365,4.4674,93359,111174,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
437,LF,4.502519999999999,94726.5625,95040.0,1.2397663954210874,4.4735,4.5044,93359,111412,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
438,LF,4.486595999999999,32226.5625,33600.0,1.357655553871616,4.4765,4.4869,28906,36648,Eptesicus serotinus,0.012,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
439,LF,4.519083999999999,107421.875,95040.0,-0.2966246396381335,4.5055,4.5375,93359,112236,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
440,HF,4.545984000000001,73242.1875,70080.0,0.0798749182935323,4.5155,4.553,68437,80966,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
445,LF,4.591435999999999,96679.6875,95040.0,0.3253022334084646,4.5665,4.5979,93359,111695,Rhinolophus hipposideros,0.047,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
449,HF,4.648156,71289.0625,73920.0,0.634261204470014,4.6135,4.6531,68437,82176,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
450,LF,4.6339239999999995,33203.125,30720.0,1.6587889075595283,4.6285,4.6373,28906,38432,Eptesicus serotinus,0.009,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
452,LF,4.676220000000001,98632.8125,95040.0,0.3412591141243967,4.6485,4.6807,93359,111179,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
453,HF,4.661531999999999,43945.3125,47040.0,1.3338069737860658,4.6585,4.6679,43515,48946,Pipistrellus pipistrellus,0.019,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
456,HF,4.6989399999999995,45898.4375,46080.0,0.8209711756908732,4.6975,4.7067,43515,50957,Pipistrellus pipistrellus,0.037,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
458,LF,4.721352,23437.5,24960.0,2.226842742952187,4.7205,4.7276,24609,39696,Plecotus austriacus,0.015,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
459,LF,4.742380000000001,100585.9375,95040.0,0.6140872560646148,4.7255,4.7551,93359,111720,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
463,LF,4.761015999999999,22460.9375,24000.0,0.9957006401403536,4.7555,4.766,23750,30593,Nyctalus leisleri,0.013,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
465,LF,4.796151999999999,105468.75,95040.0,0.0477838029327844,4.7955,4.8252,93359,111002,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
469,LF,4.822031999999999,22460.9375,22080.0,-0.4221105729175938,4.8195,4.8294,21171,26657,Plecotus austriacus,0.009,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
471,HF,4.8551079999999995,47851.5625,45120.0,1.4349596720410385,4.8475,4.8577,43515,49263,Pipistrellus pipistrellus,0.037,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
478,LF,4.922867999999999,97656.25,95040.0,0.3920391244735847,4.9045,4.9353,93359,111677,Rhinolophus hipposideros,0.046,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
483,LF,4.946164,107421.875,95040.0,0.7470984246390864,4.9325,4.9689,93359,111747,Rhinolophus hipposideros,0.046,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
488,LF,4.98722,30273.4375,31680.0,0.7189613225739766,4.9835,4.9949,28906,34891,Eptesicus serotinus,0.028,0.051,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
489,LF,5.000299999999999,23437.5,24000.0,-0.6543620441754712,4.9925,5.0043,23750,29118,Nyctalus leisleri,0.013,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
491,LF,5.028420000000001,37109.375,38400.0,1.672652203047294,5.0235,5.0337,34921,40797,Pipistrellus nathusii,0.027,0.073,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
495,LF,5.0568599999999995,96679.6875,95040.0,-1.1622223397085236,5.0355,5.0651,93359,110841,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
496,LF,5.077348,23437.5,23040.0,0.7133960813042581,5.0765,5.0845,22890,30916,Plecotus austriacus,0.015,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
497,LF,5.11652,99609.375,95040.0,-0.784418435443955,5.1085,5.138,93359,111943,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
498,HF,5.136224,72265.625,76800.0,0.0800513587511323,5.1185,5.1598,68437,82731,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
499,HF,5.154832000000001,69335.9375,79680.0,0.5585712252003521,5.1355,5.1734,68437,82146,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
500,LF,5.171824,101562.5,95040.0,0.2915258770337159,5.1445,5.1762,93359,111289,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
506,LF,5.201184,95703.125,95040.0,0.3682681071704389,5.1875,5.2194,93359,111991,Rhinolophus hipposideros,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
507,HF,5.23514,72265.625,72960.0,-0.0189886197942091,5.1985,5.2397,68437,83164,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
