,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
167,HF,3.4842000000000004,70500.0,72000.0,0.1259544083715897,3.4485,3.4868,68437,82700,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
168,LF,3.4745333333333335,27750.0,24000.0,0.2482506063157491,3.4725,3.4803,24609,33717,Plecotus austriacus,0.008,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
169,HF,3.499633333333333,70500.0,72000.0,0.4006082012378559,3.4835,3.5192,68437,81567,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
172,HF,3.5602000000000005,78000.0,80640.0,0.5715707365327307,3.5585,3.5993,68437,83271,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
173,HF,3.5712000000000006,70500.0,80640.0,-0.0437906685673506,3.5695,3.6068,68437,82101,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
174,HF,3.610966666666666,76500.0,72960.0,-0.0375739346844384,3.5925,3.6317,68437,81718,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
175,HF,3.597933333333333,42750.0,46080.0,1.0273225685383645,3.5955,3.6029,29765,47266,Eptesicus serotinus,0.008,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
177,HF,3.6279333333333335,79500.0,78720.0,6.329189070738064e-05,3.6265,3.6699,68437,83396,Rhinolophus ferrumequinum,0.059,0.06,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
178,HF,3.648,72000.0,72000.0,-0.2452200771663604,3.6355,3.6725,68437,82029,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
180,LF,3.6561,33750.0,32640.000000000004,-0.2469265214092897,3.6475,3.6569,29765,37749,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
181,LF,3.688600000000001,24750.0,24960.0,1.719079371334974,3.6815,3.6889,24609,38011,Plecotus austriacus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
182,HF,3.7173,70500.0,70080.0,0.2163693288411468,3.7165,3.7547,68437,82007,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
183,HF,3.7524333333333337,82500.0,70080.0,0.12412122166392,3.7425,3.7809,68437,82619,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
184,LF,3.7432666666666674,26250.0,25920.0,0.3144809570285291,3.7425,3.7504,26328,40276,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
185,LF,3.766,24000.0,24000.0,0.03384800584404,3.7655,3.7725,23750,33066,Plecotus austriacus,0.016,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
189,LF,3.8133333333333335,24750.0,24960.0,0.8002881900752696,3.8115,3.8195,24609,39268,Plecotus austriacus,0.01,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
191,LF,3.8467,25500.0,24000.0,0.3640805170681422,3.8455,3.8553,23750,29801,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
192,HF,3.890200000000001,72750.0,70080.0,0.1077463564227239,3.8635,3.8968,68437,81061,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
193,HF,3.8753,48000.0,41280.0,1.1880906101796482,3.8735,3.8792,37500,51010,Myotis bechsteinii,0.007,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
196,HF,3.935233333333333,48750.0,48000.0,1.3170427130816018,3.9335,3.9416,43515,50522,Pipistrellus pipistrellus,0.018,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
197,LF,3.9551666666666665,23250.0,23040.0,0.5527617163849546,3.9515,3.9635,23750,29576,Nyctalus leisleri,0.012,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
198,LF,3.9689333333333336,24750.0,23040.0,0.8354464933248933,3.9655,3.9824,23750,27846,Nyctalus leisleri,0.024,0.044,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
199,HF,4.007,75000.0,70080.0,-1.092491215134337,4.0015,4.0315,68437,81373,Rhinolophus ferrumequinum,0.051,0.052,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
202,LF,4.022433333333333,24000.0,23040.0,-0.09930852206335,4.0175,4.0259,23750,31422,Plecotus austriacus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
204,LF,4.0437,24000.0,24960.0,1.6999225291749254,4.0415,4.0503,23750,31380,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
207,HF,4.091299999999999,76500.0,76800.0,-0.2090830143686738,4.0855,4.1257,68437,83061,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
209,HF,4.155166666666667,77250.0,76800.0,0.2203508750802547,4.1485,4.189,68437,82459,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
210,HF,4.1936,82500.0,74880.0,0.400061114637501,4.1615,4.1999,68437,82059,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
212,LF,4.208166666666667,30750.0,30720.0,1.0039057960414357,4.2045,4.213,28906,42436,Eptesicus serotinus,0.009,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
213,HF,4.271466666666666,79500.0,69120.0,-0.1592547903118915,4.2615,4.3022,68437,82701,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
217,LF,4.31,23250.0,23040.0,0.0679231057696329,4.3095,4.3165,23750,34604,Plecotus austriacus,0.012,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
218,HF,4.337999999999999,71250.0,71040.0,-0.1332846027999887,4.3355,4.3755,68437,82596,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
219,LF,4.372433333333333,21000.0,23040.0,1.9983575875785755,4.3655,4.3789,22031,25813,Nyctalus leisleri,0.016,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
221,HF,4.383533333333333,70500.0,71040.0,0.2317170568577756,4.3815,4.4173,68437,81755,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
222,LF,4.405033333333333,28500.0,26880.000000000004,0.8642046046042378,4.4035,4.4118,28046,36475,Eptesicus serotinus,0.013,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
223,LF,4.420966666666667,21750.0,23040.0,-0.1855508193207495,4.4165,4.4277,22890,27753,Nyctalus leisleri,0.011,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
224,HF,4.436266666666667,81000.0,72000.0,0.6003805630740717,4.4175,4.4564,68437,82539,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
227,HF,4.483766666666667,77250.0,72960.0,-0.3594598298002496,4.4705,4.5114,68437,82924,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
229,HF,4.517833333333333,72000.0,70080.0,0.1022605718375634,4.5145,4.549,68437,81022,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
231,HF,4.584,78750.0,79680.0,0.2118364351957409,4.5495,4.589,68437,82302,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
232,LF,4.562199999999999,30000.0,30720.0,-0.4679466663793324,4.5615,4.5683,26328,40141,Myotis nattereri,0.004,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
235,HF,4.6164,72000.0,70080.0,0.3424982701982327,4.6155,4.6536,68437,81793,Rhinolophus ferrumequinum,0.037,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
236,LF,4.6368,23250.0,23040.0,0.3729001387208694,4.6295,4.6402,22890,27110,Nyctalus leisleri,0.013,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
237,HF,4.650833333333333,69750.0,78720.0,0.2243776623274637,4.6475,4.689,68437,82872,Rhinolophus ferrumequinum,0.025,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
238,HF,4.681733333333333,82500.0,78720.0,0.2690760559724524,4.6685,4.7071,68437,82543,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
240,LF,4.693366666666666,22500.0,24000.0,1.0526323657969792,4.6875,4.6973,22890,28320,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
241,HF,4.719433333333332,78000.0,70080.0,0.3151906203318555,4.7075,4.7474,68437,82721,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
243,HF,4.742833333333332,71250.0,73920.0,-0.423776943280516,4.7425,4.7765,68437,82331,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
244,HF,4.7851,72750.0,75840.0,-0.7527878548205011,4.7585,4.7989,68437,82625,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
245,LF,4.7771,24000.0,24960.0,0.3427174639189262,4.7695,4.7799,22890,29019,Nyctalus leisleri,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
246,LF,4.804366666666666,30750.0,29760.0,0.7905558852810592,4.7985,4.8083,28906,38593,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
248,HF,4.813966666666666,72750.0,72960.0,0.2460019667602673,4.8115,4.8492,68437,82872,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
250,HF,4.843766666666667,78000.0,70080.0,-0.6267721471208659,4.8295,4.8694,68437,82713,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
252,HF,4.883666666666667,78000.0,73920.0,0.1314824431243363,4.8665,4.9035,68437,81545,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
254,HF,4.921133333333333,70500.0,70080.0,-0.3296208601126643,4.8925,4.9297,68437,82515,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
257,LF,4.953900000000001,23250.0,23040.0,0.9963612960524698,4.9515,4.9601,23750,31599,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
258,HF,4.9681999999999995,74250.0,73920.0,0.2659468946972411,4.9595,4.9968,68437,81933,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
261,HF,5.0073333333333325,78750.0,80640.0,0.1608050776563457,4.9765,5.0115,68437,82256,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
262,HF,5.034833333333334,72750.0,80640.0,-0.293780566893014,5.0105,5.0485,68437,82793,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
264,LF,5.023933333333333,22500.0,24000.0,0.233914932944122,5.0175,5.0244,23750,38731,Plecotus austriacus,0.009,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
266,HF,5.091833333333333,79500.0,75840.0,0.4714451905871195,5.0675,5.1055,68437,82265,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
267,HF,5.122366666666666,73500.0,78720.0,0.5872958979851142,5.0845,5.1253,68437,82224,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
269,HF,5.140699999999999,82500.0,69120.0,-0.8620069235418668,5.1335,5.1723,68437,82141,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
270,LF,5.2048,27750.0,26880.000000000004,1.089972714676953,5.2045,5.2117,27187,38717,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
271,HF,5.2551,78750.0,78720.0,0.8701519377411755,5.2215,5.2584,68437,82241,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
274,LF,5.265866666666667,21750.0,23040.0,-0.1595221182567204,5.2605,5.2708,22031,26935,Nyctalus leisleri,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
275,HF,5.288166666666666,54000.0,52800.00000000001,1.4666521114182274,5.2835,5.291,50390,59525,Pipistrellus pipistrellus,0.018,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
278,LF,5.380066666666667,27750.0,30720.0,0.3657893417495703,5.3745,5.3846,28906,36442,Eptesicus serotinus,0.01,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
280,LF,5.404933333333333,25500.0,24960.0,0.9991918330377916,5.3985,5.4054,26328,40515,Eptesicus serotinus,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
281,LF,5.425933333333334,24000.0,24960.0,0.3949585483245152,5.4255,5.4314,24609,42110,Plecotus austriacus,0.022,0.05,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
285,LF,5.458066666666666,27750.0,24960.0,0.8701571230698503,5.4555,5.4616,24609,38248,Plecotus austriacus,0.018,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
286,HF,5.477699999999999,71250.0,72000.0,0.1560728472706248,5.4575,5.4938,68437,82460,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
287,HF,5.5088333333333335,70500.0,75840.0,0.6045603316635223,5.4855,5.5245,68437,81879,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
289,LF,5.494333333333333,30750.0,30720.0,1.339854235403556,5.4935,5.5025,29765,38427,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
290,LF,5.521966666666667,24000.0,23040.0,0.3773240103233594,5.5205,5.5312,22890,27856,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
292,HF,5.609766666666666,74250.0,70080.0,0.3810125456434342,5.5895,5.6269,68437,83044,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
294,HF,5.640466666666665,74250.0,75840.0,-0.0070036990824638,5.6225,5.6622,68437,82329,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
295,LF,5.6273333333333335,23250.0,25920.0,0.5050902491321959,5.6245,5.635,22031,27139,Nyctalus leisleri,0.011,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
297,LF,5.656133333333333,26250.0,24960.0,0.5347426120372465,5.6555,5.6612,24609,41044,Plecotus austriacus,0.019,0.047,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
298,LF,5.700666666666666,18750.0,19200.0,0.1413164624516251,5.6845,5.705,15156,19352,Nyctalus noctula,0.015,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
299,HF,5.7438,80250.0,72000.0,0.559335957771102,5.7095,5.7492,68437,81934,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
302,LF,5.763966666666666,24000.0,24000.0,0.7813832688093797,5.7635,5.7717,23750,34080,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
303,LF,5.781466666666667,23250.0,24000.0,-0.2085991610573286,5.7735,5.7847,23750,29341,Nyctalus leisleri,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
305,HF,5.845066666666666,75750.0,69120.0,0.3132969994511017,5.8195,5.8551,68437,81109,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
306,HF,5.8722,81000.0,70080.0,0.5481455134408351,5.8425,5.8798,68437,81819,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
307,LF,5.853333333333333,25500.0,24960.0,0.8125801892192974,5.8475,5.855,24609,34088,Plecotus austriacus,0.009,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
311,HF,5.893533333333332,78750.0,72960.0,-0.4556930839018024,5.8865,5.9278,68437,82453,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
312,LF,5.908799999999999,23250.0,23040.0,1.197996802135496,5.9045,5.9147,22890,28751,Nyctalus leisleri,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
313,LF,5.936366666666667,29250.0,29760.0,0.5712180140585512,5.9335,5.9428,28906,38000,Eptesicus serotinus,0.008,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
314,HF,5.971866666666666,72000.0,69120.0,0.3990605674947289,5.9345,5.9723,68437,81738,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
316,LF,5.984866666666667,27000.0,23040.0,0.1221807630371103,5.9835,5.9908,22890,32129,Plecotus austriacus,0.013,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
318,LF,6.0102,25500.0,24960.0,-0.124603611066204,6.0015,6.0108,22890,30929,Nyctalus leisleri,0.01,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
319,LF,6.045700000000001,29250.0,27839.999999999996,0.2719809958153689,6.0425,6.0503,27187,40087,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
320,LF,6.063933333333334,24000.0,25920.0,1.5953396973797938,6.0635,6.0694,24609,42305,Plecotus austriacus,0.02,0.047,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
321,HF,6.103133333333332,69000.0,77760.0,-0.5706642780761221,6.0885,6.1257,68437,81858,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
322,LF,6.131233333333332,27750.0,26880.000000000004,0.341034505043731,6.1305,6.1361,24609,41700,Plecotus austriacus,0.015,0.039,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
323,LF,6.1591,30000.0,32640.000000000004,0.8551077603073967,6.1545,6.1644,28046,36877,Eptesicus serotinus,0.011,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
325,LF,6.176,22500.0,23040.0,0.8944711441180397,6.1745,6.1875,22031,27079,Nyctalus leisleri,0.016,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
326,HF,6.204566666666667,45750.0,46080.0,0.9895423559510708,6.2005,6.2086,46093,54788,Pipistrellus pipistrellus,0.023,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
